school_year,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,latitude,longitude,distance_downtown_kc_miles,operational_status,is_operating,school_type,is_charter,grade_span,grade_span_low,grade_span_high,lowest_grade,highest_grade,locale_code_year,locale_desc_year,locale_group_year,locale_code,locale_desc,locale_group,virtual_status_desc,is_virtual,enrollment_total,enrollment_pk,enrollment_k12,enrollment_kg,has_pre_k,is_standalone_pk,classroom_teacher_fte,teacher_fte_valid,students_per_classroom_teacher_fte_allgrades,frl_eligible,frl_rate,frl_observed,analytical_stratum,years_observed_count,years_operating_count,first_observed_school_year,last_observed_school_year,balanced_panel_eligible,grade_span_changed_any,lea_changed_any,school_type_changed_any,locale_changed_any,locale_code_fixed_2024_2025,locale_group_fixed_2024_2025,school_level
2014-2015,291640002375,2916400,ROGERS ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.083046,-94.509888,3.89,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,784.0,0.0,784.0,125.0,False,False,51.47,True,15.23,784.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002376,2916400,FOREIGN LANGUAGE ACADEMY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.064486,-94.58366,2.66,1,True,Regular School,False,PK-08,PK,08,PK,08,11,City: Large,City,11,City: Large,City,Not reported,False,655.0,0.0,655.0,92.0,False,False,44.42,True,14.75,655.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002529,2916400,GLADSTONE ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.1158,-94.5274,2.85,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,554.0,11.0,543.0,81.0,True,False,38.56,True,14.37,554.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002530,2916400,PRIMITIVO GARCIA ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.0931,-94.59575,1.16,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,265.0,0.0,265.0,38.0,False,False,23.14,True,11.45,265.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002602,2916400,B. BANNEKER ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.99869,-94.5455,7.39,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,286.0,0.0,286.0,37.0,False,False,22.47,True,12.73,286.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002603,2916400,TRAILWOODS ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.09021,-94.50918,3.78,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,323.0,0.0,323.0,50.0,False,False,23.0,True,14.04,323.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640002606,2916400,HOLLIDAY MONTESSORI,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.99514,-94.537604,7.74,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,431.0,144.0,287.0,69.0,True,False,26.07,True,16.53,431.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,41,Rural,Primary
2014-2015,291640002608,2916400,MANUAL CAREER  TECH. CTR.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.095304,-94.568505,0.72,1,True,Career and Technical,False,11-12,11,12,11,12,11,City: Large,City,11,City: Large,City,Not reported,False,0.0,0.0,0.0,0.0,False,False,5.17,True,0.0,0.0,,True,Career and Technical,11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,High
2014-2015,291640003082,2916400,M. L. KING  ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.038643,-94.563838,4.49,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,Not reported,False,840.0,317.0,523.0,76.0,True,False,51.57,True,16.29,840.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2014-2015,291640003097,2916400,AFRICAN CENT COLLEGE PREP ACAD,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.00982,-94.544891,6.66,1,True,Regular School,False,07-12,07,12,07,12,11,City: Large,City,11,City: Large,City,Not reported,False,403.0,0.0,403.0,0.0,False,False,27.78,True,14.51,403.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,High
2014-2015,291640003220,2916400,SUCCESS ACADEMY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.093965,-94.568808,0.78,1,True,Regular School,False,KG-12,KG,12,KG,12,11,City: Large,City,11,City: Large,City,Not reported,False,0.0,0.0,0.0,0.0,False,False,25.8,True,0.0,0.0,,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Other
2014-2015,291640003251,2916400,CENTRAL MIDDLE SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.067656,-94.541261,3.12,3,True,Regular School,False,07-07,07,07,07,07,11,City: Large,City,11,City: Large,City,Not reported,False,266.0,0.0,266.0,0.0,False,False,21.83,True,12.19,266.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Middle
2014-2015,291640003257,2916400,HALE COOK ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.99593,-94.59634,7.44,3,True,Regular School,False,PK-02,PK,02,PK,02,11,City: Large,City,11,City: Large,City,Not reported,False,101.0,18.0,83.0,39.0,True,False,7.3,True,13.84,101.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Primary
2014-2015,291640003258,2916400,NORTHEAST MIDDLE SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.105443,-94.524732,2.86,3,True,Regular School,False,07-07,07,07,07,07,11,City: Large,City,11,City: Large,City,Not reported,False,356.0,0.0,356.0,0.0,False,False,27.5,True,12.95,356.0,1.0,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Middle
2014-2015,291645000891,2916450,KEARNEY ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.36469,-94.36154,21.49,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,274.0,0.0,274.0,40.0,False,False,22.25,True,12.31,83.0,0.3029,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,31,Town,Primary
2014-2015,291645000894,2916450,KEARNEY HIGH,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.351815,-94.349811,21.1,1,True,Regular School,False,10-12,10,12,10,12,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,901.0,0.0,901.0,0.0,False,False,52.14,True,17.28,109.0,0.121,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2014-2015,291645001434,2916450,SOUTHVIEW ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.349884,-94.347363,21.07,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,435.0,0.0,435.0,76.0,False,False,31.5,True,13.81,48.0,0.1103,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Primary
2014-2015,291645002531,2916450,KEARNEY JR. HIGH,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.347978,-94.347742,20.95,1,True,Regular School,False,08-09,08,09,08,09,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,589.0,0.0,589.0,0.0,False,False,32.7,True,18.01,75.0,0.1273,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Other
2014-2015,291645002532,2916450,HAWTHORNE ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.354369,-94.359827,20.94,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,276.0,0.0,276.0,49.0,False,False,25.0,True,11.04,37.0,0.1341,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Primary
2014-2015,291645002862,2916450,DOGWOOD ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.382187,-94.386763,21.85,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,457.0,0.0,457.0,69.0,False,False,34.5,True,13.25,59.0,0.1291,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2014-2015,291645002872,2916450,KEARNEY MIDDLE,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.369216,-94.360145,21.79,1,True,Regular School,False,06-07,06,07,06,07,31,Town: Fringe,Town,31,Town: Fringe,Town,Not reported,False,571.0,0.0,571.0,0.0,False,False,38.77,True,14.73,82.0,0.1436,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Middle
2014-2015,291822000961,2918220,LAWSON MIDDLE,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.44303,-94.20033,31.0,1,True,Regular School,False,05-08,05,08,05,08,42,Rural: Distant,Rural,42,Rural: Distant,Rural,Not reported,False,362.0,0.0,362.0,0.0,False,False,24.96,True,14.5,94.0,0.2597,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Middle
2014-2015,291822000962,2918220,LAWSON HIGH,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.443109,-94.198279,31.07,1,True,Regular School,False,09-12,09,12,09,12,42,Rural: Distant,Rural,42,Rural: Distant,Rural,Not reported,False,384.0,0.0,384.0,0.0,False,False,24.49,True,15.68,76.0,0.1979,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,High
2014-2015,291822000964,2918220,SOUTHWEST ELEM.,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.433136,-94.207247,30.24,1,True,Regular School,False,PK-04,PK,04,PK,04,42,Rural: Distant,Rural,42,Rural: Distant,Rural,Not reported,False,402.0,0.0,402.0,77.0,False,False,32.26,True,12.46,116.0,0.2886,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Primary
2014-2015,291830000222,2918300,BERNARD C. CAMPBELL MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.945187,-94.350834,16.34,1,True,Regular School,False,05-08,05,08,05,08,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,919.0,0.0,919.0,0.0,False,False,59.26,True,15.51,228.0,0.2481,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Middle
2014-2015,291830000523,2918300,RICHARDSON ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.926088,-94.319666,18.47,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,639.0,0.0,639.0,82.0,False,False,36.12,True,17.69,82.0,0.1283,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830000544,2918300,TRAILRIDGE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.8505,-94.38781,20.2,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,455.0,0.0,455.0,65.0,False,False,28.44,True,16.0,69.0,0.1516,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2014-2015,291830000976,2918300,GREENWOOD ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.85152,-94.344,21.43,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,464.0,0.0,464.0,61.0,False,False,25.56,True,18.15,71.0,0.153,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830000977,2918300,HAZEL GROVE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.94439,-94.40746,14.26,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,442.0,0.0,442.0,52.0,False,False,28.37,True,15.58,166.0,0.3756,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2014-2015,291830000978,2918300,LEE'S SUMMIT ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.91504,-94.37621,16.89,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,288.0,0.0,288.0,50.0,False,False,19.65,True,14.66,181.0,0.6285,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830000979,2918300,MASON ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.94365,-94.26131,20.24,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,412.0,0.0,412.0,56.0,False,False,26.38,True,15.62,65.0,0.1578,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,21,Suburb,Primary
2014-2015,291830000980,2918300,MEADOW LANE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.937315,-94.363778,16.21,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,524.0,0.0,524.0,90.0,False,False,33.5,True,15.64,284.0,0.542,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830000981,2918300,PLEASANT LEA ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.899732,-94.390172,17.27,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,574.0,0.0,574.0,80.0,False,False,37.07,True,15.48,178.0,0.3101,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830000982,2918300,PLEASANT LEA MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.899658,-94.388173,17.34,1,True,Regular School,False,07-08,07,08,07,08,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,864.0,0.0,864.0,0.0,False,False,61.26,True,14.1,233.0,0.2697,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Middle
2014-2015,291830000983,2918300,LEE'S SUMMIT SR. HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.904111,-94.374792,17.53,1,True,Regular School,False,09-12,09,12,09,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,1839.0,0.0,1839.0,0.0,False,False,129.34,True,14.22,440.0,0.2393,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,High
2014-2015,291830000984,2918300,WESTVIEW ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.91556,-94.39495,16.24,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,356.0,0.0,356.0,52.0,False,False,23.93,True,14.88,201.0,0.5646,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830001481,2918300,LEE'S SUMMIT NORTH HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.929094,-94.377419,16.12,1,True,Regular School,False,09-12,09,12,09,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,1901.0,0.0,1901.0,0.0,False,False,115.43,True,16.47,398.0,0.2094,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,High
2014-2015,291830001971,2918300,CEDAR CREEK ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.913888,-94.431996,15.22,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,530.0,0.0,530.0,72.0,False,False,30.0,True,17.67,72.0,0.1358,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830002291,2918300,PRAIRIE VIEW ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.908506,-94.337363,18.62,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,936.0,0.0,936.0,129.0,False,False,61.5,True,15.22,367.0,0.3921,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830002311,2918300,HIGHLAND PARK ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.909796,-94.313558,19.47,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,502.0,0.0,502.0,77.0,False,False,33.71,True,14.89,69.0,0.1375,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830002612,2918300,GREAT BEGINNINGS EARLY ED CTR.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.927721,-94.311252,18.74,1,True,Regular School,False,PK-PK,PK,PK,PK,PK,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,259.0,259.0,0.0,0.0,True,True,25.2,True,10.28,68.0,0.2625,True,Standalone Early Childhood,11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Primary
2014-2015,291830002614,2918300,HILLTOP SCHOOL,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.98108,-94.37802,13.63,1,True,Alternative,False,05-12,05,12,05,12,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,Not reported,False,27.0,0.0,27.0,0.0,False,False,3.5,True,7.71,9.0,0.3333,True,Alternative,11,11,2014-2015,2024-2025,True,False,False,False,True,21,Suburb,Other
2014-2015,291830002669,2918300,UNDERWOOD ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.945384,-94.35396,16.21,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,478.0,0.0,478.0,64.0,False,False,28.79,True,16.6,97.0,0.2029,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830002775,2918300,HAWTHORN HILL ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.869993,-94.414245,18.32,1,True,Regular School,False,KG-06,KG,06,KG,06,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,546.0,0.0,546.0,51.0,False,False,33.68,True,16.21,30.0,0.0549,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2014-2015,291830002776,2918300,WOODLAND ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.94447,-94.26079,20.23,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,346.0,0.0,346.0,41.0,False,False,22.59,True,15.32,67.0,0.1936,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2014-2015,291830002795,2918300,LEE'S SUMMIT WEST HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.872899,-94.399678,18.54,1,True,Regular School,False,09-12,09,12,09,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,1928.0,0.0,1928.0,0.0,False,False,111.52,True,17.29,210.0,0.1089,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,High
2014-2015,291830002806,2918300,SUMMIT LAKES MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.85224,-94.38809,20.09,1,True,Regular School,False,07-08,07,08,07,08,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,973.0,0.0,973.0,0.0,False,False,64.99,True,14.97,109.0,0.112,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Middle
2014-2015,291830002867,2918300,LONGVIEW FARM ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.904603,-94.451326,15.28,1,True,Regular School,False,KG-06,KG,06,KG,06,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,583.0,0.0,583.0,61.0,False,False,34.0,True,17.15,23.0,0.0395,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2014-2015,291830003010,2918300,SUMMIT POINTE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.84001,-94.432561,19.76,1,True,Regular School,False,KG-06,KG,06,KG,06,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,583.0,0.0,583.0,90.0,False,False,35.52,True,16.41,49.0,0.084,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2014-2015,291830003134,2918300,SUNSET VALLEY ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.884774,-94.344336,19.6,1,True,Regular School,False,KG-08,KG,08,KG,08,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,Not reported,False,466.0,0.0,466.0,64.0,False,False,30.02,True,15.52,73.0,0.1567,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2014-2015,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.9071,-94.374881,17.36,1,True,Regular School,False,KG-12,KG,12,KG,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,Not reported,False,0.0,0.0,0.0,0.0,False,False,,False,,0.0,,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,Other
2014-2015,291854001004,2918540,ALEXANDER DONIPHAN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,39.22678,-94.45221,10.9,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,Not reported,False,360.0,0.0,360.0,53.0,False,False,32.77,True,10.99,69.0,0.1917,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2014-2015,291854001005,2918540,FRANKLIN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,39.243877,-94.42211,12.84,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,Not reported,False,335.0,0.0,335.0,67.0,False,False,20.57,True,16.29,142.0,0.4239,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
