school_year,crdc_wave,nces_school_id,nces_lea_id,school_name,district_name,state,county_name,county_fips,locale_group,school_level,school_type,operational_status,is_operating,is_charter,is_virtual,school_ptr,enrollment_k12,classroom_teacher_fte,course_code,course_name,subject_area,course_level,num_classes,num_enrolled,num_certified,mean_class_size,certified_share,allocation_wedge
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,292355003368,2923550,HOPEWELL ELEMENTARY,PARK HILL,MO,Platte County,29165,City,Primary,Regular School,1,True,False,False,14.7,532.0,36.19,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,201200002045,2012000,Aubry Bend Middle School,Blue Valley,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,14.92,779.0,52.2,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,alg1,Algebra I,Math,Foundation Core,9.0,140.0,,15.555555555555555,,1.0355555555555558
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,geom,Geometry,Math,Foundation Core,5.0,56.0,,11.2,,-3.3200000000000003
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,alg2,Algebra II,Math,Foundation Core,6.0,102.0,,17.0,,2.4800000000000004
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,advm,Advanced Mathematics,Math,Advanced / Specialized,2.0,15.0,,7.5,,-7.02
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,calc,Calculus,Math,Advanced / Specialized,0.0,,,,,
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,bio,Biology,Science,Foundation Core,8.0,96.0,,12.0,,-2.5199999999999996
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,chem,Chemistry,Science,Foundation Core,5.0,92.0,,18.4,,3.879999999999999
2021-2022,2021-22,291640000840,2916400,CENTRAL HIGH SCHOOL,KANSAS CITY 33,MO,Jackson County,29095,City,High,Regular School,1,True,False,False,14.52,472.0,32.5,phys,Physics,Science,Advanced / Specialized,8.0,109.0,,13.625,,-0.8949999999999996
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,201014000135,2010140,Santa Fe Trail Middle School,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,10.41,661.0,63.5,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,200795001434,2007950,Welborn Elem,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,15.66,552.0,35.25,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,201164001568,2011640,Indian Hills Middle,Shawnee Mission Pub Sch,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,16.48,880.0,53.4,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,alg1,Algebra I,Math,Foundation Core,2.0,37.0,,18.5,,9.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,geom,Geometry,Math,Foundation Core,2.0,10.0,,5.0,,-4.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,alg2,Algebra II,Math,Foundation Core,2.0,10.0,,5.0,,-4.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,advm,Advanced Mathematics,Math,Advanced / Specialized,1.0,1.0,,1.0,,-8.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,calc,Calculus,Math,Advanced / Specialized,0.0,,,,,
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,bio,Biology,Science,Foundation Core,2.0,21.0,,10.5,,1.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,chem,Chemistry,Science,Foundation Core,1.0,4.0,,4.0,,-5.25
2021-2022,2021-22,292322001336,2923220,ORRICK HIGH,ORRICK R-XI,MO,Ray County,29177,Rural,High,Regular School,1,True,False,False,9.25,131.0,14.16,phys,Physics,Science,Advanced / Specialized,0.0,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,201164001547,2011640,Pawnee Elem,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,15.67,392.0,25.2,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,291548000721,2915480,SYCAMORE HILLS ELEM.,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,16.63,491.0,31.33,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,292373002723,2923730,STONEGATE ELEM.,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,12.27,314.0,25.6,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,alg1,Algebra I,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,geom,Geometry,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,alg2,Algebra II,Math,Foundation Core,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,advm,Advanced Mathematics,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,calc,Calculus,Math,Advanced / Specialized,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,bio,Biology,Science,Foundation Core,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,chem,Chemistry,Science,Foundation Core,,,,,,
2021-2022,2021-22,291548003210,2915480,ABRAHAM MALLINSON ELEMENTARY,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,15.07,259.0,17.19,phys,Physics,Science,Advanced / Specialized,,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,alg1,Algebra I,Math,Foundation Core,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,geom,Geometry,Math,Foundation Core,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,alg2,Algebra II,Math,Foundation Core,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,advm,Advanced Mathematics,Math,Advanced / Specialized,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,calc,Calculus,Math,Advanced / Specialized,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,bio,Biology,Science,Foundation Core,0.0,,,,,
2021-2022,2021-22,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Other,Regular School,1,True,False,False,,0.0,,chem,Chemistry,Science,Foundation Core,0.0,,,,,
