school_year,crdc_wave,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,locale_group,school_level,school_type,operational_status,is_operating,is_charter,is_virtual,enrollment_k12,classroom_teacher_fte,school_ptr,classes_alg1,enrollment_alg1,certified_alg1,mean_class_size_alg1,certified_share_alg1,allocation_wedge_alg1,classes_geom,enrollment_geom,certified_geom,mean_class_size_geom,certified_share_geom,allocation_wedge_geom,classes_alg2,enrollment_alg2,certified_alg2,mean_class_size_alg2,certified_share_alg2,allocation_wedge_alg2,classes_advm,enrollment_advm,certified_advm,mean_class_size_advm,certified_share_advm,allocation_wedge_advm,classes_calc,enrollment_calc,certified_calc,mean_class_size_calc,certified_share_calc,allocation_wedge_calc,classes_bio,enrollment_bio,certified_bio,mean_class_size_bio,certified_share_bio,allocation_wedge_bio,classes_chem,enrollment_chem,certified_chem,mean_class_size_chem,certified_share_chem,allocation_wedge_chem,classes_phys,enrollment_phys,certified_phys,mean_class_size_phys,certified_share_phys,allocation_wedge_phys
2013-2014,2013-14,291548000707,2915480,THOMAS HART BENTON ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,421.0,27.0,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001703,2010140,GREEN SPRINGS ELEM,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,309.0,23.0,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290531000082,2905310,JAMES LEWIS ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,474.0,33.0,14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014000140,2010140,MEADOW LANE ELEM,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,435.0,25.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291830002291,2918300,PRAIRIE VIEW ELEM.,LEES SUMMIT R-VII,LEES SUMMIT R-VII,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,944.0,59.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291434003162,2914340,SMITH-HALE COLLEGE PREP,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson,29095,City,Middle,Regular School,1,True,False,False,911.0,68.0,13.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001432,2007950,STONY POINT NORTH,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Primary,Regular School,1,True,False,False,320.0,24.0,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292533001460,2925330,PLEASANT HILL PRIMARY,PLEASANT HILL R-III,PLEASANT HILL R-III,MO,Cass,29037,Town,Primary,Regular School,1,True,False,False,506.0,33.0,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290059003182,2900590,FRONTIER SCHL OF INNOVATION-M,FRONTIER SCHOOL OF INNOVATION,FRONTIER SCHOOL OF INNOVATION,MO,Jackson,29095,City,Middle,Regular School,1,True,True,False,198.0,15.0,13.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001413,2007950,FRANCES WILLARD ELEM,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Primary,Regular School,1,True,False,False,484.0,33.0,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291830002669,2918300,UNDERWOOD ELEM.,LEES SUMMIT R-VII,LEES SUMMIT R-VII,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,504.0,27.0,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,293180002223,2931800,MIDWAY ELEM.,MIDWAY R-I,MIDWAY R-I,MO,Cass,29037,Rural,Primary,Regular School,1,True,False,False,211.0,20.0,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200378001186,2003780,BASEHOR-LINWOOD HIGH SCHOOL,BASEHOR-LINWOOD,BASEHOR-LINWOOD,KS,Leavenworth,20103,Town,High,Regular School,1,True,False,False,848.0,43.0,19.72,8.0,364.0,,45.5,,25.78,,174.0,,,,,7.0,148.0,,21.142857142857142,,1.4228571428571435,17.0,136.0,,8.0,,-11.719999999999999,3.0,39.0,,13.0,,-6.719999999999999,9.0,101.0,,11.222222222222221,,-8.497777777777777,9.0,152.0,,16.88888888888889,,-2.8311111111111096,10.0,88.0,,8.8,,-10.919999999999998
2013-2014,2013-14,290462000052,2904620,GLADDEN ELEM.,BELTON 124,BELTON 124,MO,Cass,29037,Suburb,Primary,Regular School,1,True,False,False,351.0,25.0,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001406,2007950,QUINDARO ELEM,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Primary,Regular School,1,True,False,False,373.0,25.0,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854003238,2918540,HERITAGE MIDDLE SCHOOL,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,Middle,Regular School,3,True,False,False,709.0,48.0,14.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001420,2007950,WYANDOTTE HIGH,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,High,Regular School,1,True,False,False,1460.0,95.0,15.37,7.0,97.0,,13.857142857142858,,-1.5128571428571416,,294.0,,,,,8.0,183.0,,22.875,,7.505000000000001,2.0,32.0,,16.0,,0.6300000000000008,0.0,,,,,,9.0,322.0,,35.77777777777778,,20.40777777777778,5.0,98.0,,19.6,,4.230000000000002,3.0,44.0,,14.666666666666666,,-0.7033333333333331
2013-2014,2013-14,292373002913,2923730,CREEKMOOR ELEM.,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR R-II,MO,Cass,29037,Suburb,Primary,Regular School,1,True,False,False,467.0,31.0,15.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292280001281,2922800,NASHUA ELEM.,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay,29047,City,Primary,Regular School,1,True,False,False,378.0,21.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292523002024,2925230,DONALD D. SIEGRIST ELEM.,PLATTE CO. R-III,PLATTE CO. R-III,MO,Platte,29165,Town,Primary,Regular School,1,True,False,False,619.0,42.0,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854001004,2918540,ALEXANDER DONIPHAN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,Primary,Regular School,1,True,False,False,385.0,28.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292841002274,2928410,SMITHVILLE UPPER ELEM.,SMITHVILLE R-II,SMITHVILLE R-II,MO,Clay,29047,Suburb,Primary,Regular School,1,True,False,False,553.0,31.0,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291548001707,2915480,INDEPENDENCE ACADEMY,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson,29095,Suburb,High,Alternative,1,True,False,False,0.0,10.0,,5.0,14.0,,2.8,,,,21.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,5.0,13.0,,2.6,,,0.0,,,,,,0.0,,,,,
2013-2014,2013-14,291822000964,2918220,SOUTHWEST ELEM.,LAWSON R-XIV,LAWSON R-XIV,MO,Ray,29177,Rural,Primary,Regular School,1,True,False,False,391.0,32.0,12.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854002658,2918540,JUVENILE JUSTICE CTR.,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,Other,Alternative,1,True,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291434000662,2914340,SYMINGTON ELEM.,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson,29095,City,Primary,Regular School,1,True,False,False,444.0,29.0,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001761,2010140,PRAIRIE TRAIL MIDDLE SCHOOL,OLATHE,OLATHE,KS,Johnson,20091,Rural,Middle,Regular School,1,True,False,False,778.0,52.0,14.96,3.0,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291640000887,2916400,WHITTIER ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson,29095,City,Primary,Regular School,1,True,False,False,458.0,29.0,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291368000596,2913680,HARDIN-CENTRAL ELEM.,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray,29177,Rural,Primary,Regular School,1,True,False,False,138.0,12.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001433,2007950,WASHINGTON HIGH,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,High,Regular School,1,True,False,False,1012.0,65.0,15.57,4.0,70.0,,17.5,,1.9299999999999997,,330.0,,,,,5.0,274.0,,54.8,,39.23,1.0,26.0,,26.0,,10.43,0.0,,,,,,12.0,322.0,,26.833333333333332,,11.263333333333332,8.0,172.0,,21.5,,5.93,3.0,52.0,,17.333333333333332,,1.7633333333333319
2013-2014,2013-14,200897000983,2008970,LOUISBURG HIGH,LOUISBURG,LOUISBURG,KS,Miami,20121,Town,High,Regular School,1,True,False,False,509.0,34.0,14.97,7.0,111.0,,15.857142857142858,,0.887142857142857,,134.0,,,,,4.0,100.0,,25.0,,10.03,11.0,89.0,,8.090909090909092,,-6.879090909090909,1.0,9.0,,9.0,,-5.970000000000001,9.0,139.0,,15.444444444444445,,0.474444444444444,4.0,80.0,,20.0,,5.029999999999999,2.0,45.0,,22.5,,7.529999999999999
2013-2014,2013-14,292355001374,2923550,UNION CHAPEL ELEM.,PARK HILL,PARK HILL,MO,Platte,29165,Suburb,Primary,Regular School,1,True,False,False,492.0,31.0,15.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291548000710,2915480,BRYANT ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,269.0,14.0,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292841000070,2928410,SMITHVILLE MIDDLE,SMITHVILLE R-II,SMITHVILLE R-II,MO,Clay,29047,Suburb,Middle,Regular School,1,True,False,False,590.0,36.0,16.39,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291640002529,2916400,GLADSTONE ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson,29095,City,Primary,Regular School,1,True,False,False,553.0,39.0,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014000137,2010140,OLATHE NORTH SR HIGH,OLATHE,OLATHE,KS,Johnson,20091,Suburb,High,Regular School,1,True,False,False,2164.0,140.0,15.46,24.0,251.0,,10.458333333333334,,-5.001666666666667,,449.0,,,,,17.0,268.0,,15.764705882352942,,0.30470588235294116,33.0,790.0,,23.939393939393938,,8.479393939393937,6.0,114.0,,19.0,,3.539999999999999,59.0,999.0,,16.93220338983051,,1.4722033898305078,29.0,662.0,,22.82758620689655,,7.367586206896551,11.0,215.0,,19.545454545454547,,4.085454545454546
2013-2014,2013-14,292280001279,2922800,MAPLEWOOD ELEM.,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay,29047,City,Primary,Regular School,1,True,False,False,338.0,19.0,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854001010,2918540,RIDGEVIEW ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,Primary,Regular School,1,True,False,False,470.0,35.0,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001428,2007950,HAZEL GROVE ELEM,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Primary,Regular School,1,True,False,False,512.0,32.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290001302751,2900013,DELLA LAMB ELEM.,DELLA LAMB ELEM.,DELLA LAMB ELEM.,MO,Jackson,29095,City,Primary,Regular School,1,True,True,False,589.0,54.0,10.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292373002271,2923730,SHULL ELEM.,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR R-II,MO,Cass,29037,Suburb,Primary,Regular School,1,True,False,False,229.0,17.0,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854001665,2918540,LIBERTY ACADEMY,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,High,Alternative,1,True,False,False,0.0,,,5.0,32.0,,6.4,,,,34.0,,,,,1.0,14.0,,14.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2013-2014,2013-14,201200001757,2012000,CEDAR HILLS ELEMENTARY,BLUE VALLEY,BLUE VALLEY,KS,Johnson,20091,Rural,Primary,Regular School,1,True,False,False,551.0,35.0,15.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201164001560,2011640,TOMAHAWK ELEM,SHAWNEE MISSION PUB SCH,SHAWNEE MISSION PUB SCH,KS,Johnson,20091,City,Primary,Regular School,1,True,False,False,303.0,21.0,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201050001726,2010500,COTTONWOOD ELEM,PAOLA,PAOLA,KS,Miami,20121,Town,Primary,Regular School,1,True,False,False,456.0,28.0,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200843001979,2008430,EARL LAWSON ELEMENTARY,LEAVENWORTH,LEAVENWORTH,KS,Leavenworth,20103,Town,Primary,Regular School,1,True,False,False,257.0,22.0,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201200001715,2012000,LIBERTY VIEW ELEMENTARY,BLUE VALLEY,BLUE VALLEY,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,554.0,33.0,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292283001297,2922830,NORTH PLATTE HIGH,NORTH PLATTE CO. R-I,NORTH PLATTE CO. R-I,MO,Platte,29165,Rural,High,Regular School,1,True,False,False,202.0,16.0,12.62,3.0,121.0,,40.333333333333336,,27.71333333333334,,43.0,,,,,3.0,53.0,,17.666666666666668,,5.046666666666669,3.0,27.0,,9.0,,-3.619999999999999,1.0,10.0,,10.0,,-2.619999999999999,3.0,43.0,,14.333333333333334,,1.7133333333333347,4.0,64.0,,16.0,,3.380000000000001,4.0,61.0,,15.25,,2.630000000000001
2013-2014,2013-14,200633000049,2006330,PATTON JR HIGH,FT LEAVENWORTH,FT LEAVENWORTH,KS,Leavenworth,20103,Town,Middle,Regular School,1,True,False,False,363.0,29.0,12.52,14.0,55.0,,3.9285714285714284,,-8.59142857142857,,23.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,46.0,,11.5,,-1.0199999999999996,0.0,,,,,,0.0,,,,,
2013-2014,2013-14,201014000910,2010140,HEATHERSTONE ELEM,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,474.0,26.0,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001019,2010140,CALIFORNIA TRAIL MIDDLE SCHOOL,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Middle,Regular School,1,True,False,False,758.0,53.0,14.3,4.0,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201200001644,2012000,BLUE VALLEY NORTH HIGH,BLUE VALLEY,BLUE VALLEY,KS,Johnson,20091,City,High,Regular School,1,True,False,False,1536.0,86.0,17.86,42.0,108.0,,2.5714285714285716,,-15.288571428571428,,313.0,,,,,73.0,328.0,,4.493150684931507,,-13.366849315068492,98.0,470.0,,4.795918367346939,,-13.06408163265306,31.0,159.0,,5.129032258064516,,-12.730967741935483,85.0,412.0,,4.847058823529411,,-13.012941176470587,78.0,410.0,,5.256410256410256,,-12.603589743589744,45.0,251.0,,5.5777777777777775,,-12.282222222222222
2013-2014,2013-14,292355001370,2923550,LINE CREEK ELEM.,PARK HILL,PARK HILL,MO,Platte,29165,City,Primary,Regular School,1,True,False,False,467.0,30.0,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291830000984,2918300,WESTVIEW ELEM.,LEES SUMMIT R-VII,LEES SUMMIT R-VII,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,387.0,24.0,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290058703140,2900587,PATHWAY ACADEMY ELEMENTARY,PATHWAY ACADEMY,PATHWAY ACADEMY,MO,Jackson,29095,City,Primary,Regular School,1,True,True,False,458.0,28.0,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292280001294,2922800,WINNWOOD ELEM.,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay,29047,City,Primary,Regular School,1,True,False,False,383.0,21.0,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291923001039,2919230,LONE JACK ELEM.,LONE JACK C-6,LONE JACK C-6,MO,Jackson,29095,Rural,Primary,Regular School,1,True,False,False,326.0,22.0,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290531000078,2905310,CORDILL-MASON ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,713.0,42.0,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001670,2010140,HERITAGE ELEMENTARY,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,319.0,22.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001548,2010140,CHISHOLM TRAIL MIDDLE SCHOOL,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Middle,Regular School,1,True,False,False,736.0,50.0,14.72,2.0,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014001668,2010140,BRIARWOOD ELEM,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,338.0,24.0,14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292648002444,2926480,RICHMOND MIDDLE,RICHMOND R-XVI,RICHMOND R-XVI,MO,Ray,29177,Town,Middle,Regular School,1,True,False,False,377.0,24.0,15.71,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201164001537,2011640,SHAWANOE ELEM,SHAWNEE MISSION PUB SCH,SHAWNEE MISSION PUB SCH,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,358.0,27.0,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290531002736,2905310,DELTA WOODS MIDDLE,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson,29095,Suburb,Middle,Regular School,1,True,False,False,730.0,46.0,15.87,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291645000894,2916450,KEARNEY HIGH,KEARNEY R-I,KEARNEY R-I,MO,Clay,29047,Town,High,Regular School,1,True,False,False,871.0,51.0,17.08,0.0,,,,,,,140.0,,,,,14.0,294.0,,21.0,,3.9200000000000017,5.0,96.0,,19.2,,2.120000000000001,11.0,233.0,,21.181818181818183,,4.101818181818185,14.0,290.0,,20.714285714285715,,3.634285714285717,8.0,148.0,,18.5,,1.4200000000000017,2.0,33.0,,16.5,,-0.5799999999999983
2013-2014,2013-14,200795001427,2007950,D D EISENHOWER MIDDLE,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Middle,Regular School,1,True,False,False,529.0,34.0,15.56,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,290002403184,2900024,BROOKSIDE CHARTER MIDDLE SCHL,BROOKSIDE CHARTER SCH.,BROOKSIDE CHARTER SCH.,MO,Jackson,29095,City,Middle,Regular School,1,True,True,False,154.0,13.0,11.85,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854001009,2918540,MANOR HILL ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay,29047,Suburb,Primary,Regular School,1,True,False,False,421.0,35.0,12.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291854003113,2918540,KELLYBROOK ELEM SCHOOL,LIBERTY 53,LIBERTY 53,MO,Clay,29047,City,Primary,Regular School,1,True,False,False,700.0,40.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200549000898,2005490,MONTICELLO TRAILS MIDDLE SCHOOL,DE SOTO,DE SOTO,KS,Johnson,20091,Suburb,Middle,Regular School,1,True,False,False,739.0,47.0,15.72,8.0,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291640000882,2916400,WENDELL PHILLIPS ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson,29095,City,Primary,Regular School,1,True,False,False,277.0,18.0,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291548003107,2915480,KORTE ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson,29095,Suburb,Primary,Regular School,1,True,False,False,606.0,33.0,18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201200001269,2012000,BLUE RIVER ELEMENTARY,BLUE VALLEY,BLUE VALLEY,KS,Johnson,20091,City,Primary,Regular School,1,True,False,False,506.0,29.0,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201164001528,2011640,CORINTH ELEM,SHAWNEE MISSION PUB SCH,SHAWNEE MISSION PUB SCH,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,512.0,28.0,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014000136,2010140,OREGON TRAIL MIDDLE SCHOOL,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Middle,Regular School,1,True,False,False,497.0,42.0,11.83,1.0,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,201014000132,2010140,RIDGEVIEW ELEM,OLATHE,OLATHE,KS,Johnson,20091,Suburb,Primary,Regular School,1,True,False,False,314.0,25.0,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,200795001397,2007950,JOHN FISKE ELEM,KANSAS CITY,KANSAS CITY,KS,Wyandotte,20209,City,Primary,Regular School,1,True,False,False,1309.0,25.0,52.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,291165000071,2911650,EXCELSIOR SPRINGS TECH. HIGH,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS 40,MO,Clay,29047,Town,High,Career and Technical,1,True,False,False,124.0,26.0,4.77,1.0,38.0,,38.0,,33.230000000000004,,72.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,65.0,,32.5,,27.73,2.0,86.0,,43.0,,38.230000000000004,2.0,94.0,,47.0,,42.230000000000004
2013-2014,2013-14,201200001533,2012000,BLUE VALLEY WEST HIGH,BLUE VALLEY,BLUE VALLEY,KS,Johnson,20091,Rural,High,Regular School,1,True,False,False,1365.0,85.0,16.06,34.0,144.0,,4.235294117647059,,-11.82470588235294,,279.0,,,,,65.0,301.0,,4.630769230769231,,-11.429230769230767,82.0,451.0,,5.5,,-10.559999999999999,16.0,70.0,,4.375,,-11.684999999999999,86.0,426.0,,4.953488372093023,,-11.106511627906976,69.0,337.0,,4.884057971014493,,-11.175942028985506,29.0,149.0,,5.137931034482759,,-10.92206896551724
2013-2014,2013-14,291640000848,2916400,LONGFELLOW ELEM.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson,29095,City,Primary,Regular School,1,True,False,False,178.0,17.0,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,2013-14,292280001288,2922800,OAKWOOD MANOR ELEM.,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay,29047,Suburb,Primary,Regular School,1,True,False,False,345.0,19.0,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
