school_year,crdc_wave,data_source,nces_school_id,school_name,enrollment_crdc,idea_count,idea_share,section_504_count,section_504_share,lep_count,lep_share,accommodations_count,accommodations_share,chronic_absent_count,chronic_absent_rate,district_name,state,county_name,locale_group,school_level,school_type,is_virtual,is_operating,enrollment_total,enrollment_k12,classroom_teacher_fte,school_ptr,frl_eligible,frl_rate,is_balanced_school
2022-2023,2022-23,EDFacts,201014001655,Pioneer Trail Middle School,,,,,,,,,,137.0,0.22644628099173553,Olathe,KS,Johnson County,Suburb,Middle,Regular School,False,True,605.0,605.0,49.9,12.12,320.0,0.5289,True
2022-2023,2022-23,EDFacts,201014001668,Briarwood Elem,,,,,,,,,,121.0,0.39158576051779936,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,327.0,309.0,27.2,12.02,92.0,0.2813,True
2022-2023,2022-23,EDFacts,201014001669,Countryside Elementary,,,,,,,,,,153.0,0.49514563106796117,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,316.0,309.0,27.2,11.62,175.0,0.5538,True
2022-2023,2022-23,EDFacts,201014001670,Heritage Elementary,,,,,,,,,,70.0,0.21671826625386997,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,351.0,323.0,27.1,12.95,140.0,0.3989,True
2022-2023,2022-23,EDFacts,201014001676,Frontier Trail Middle School,,,,,,,,,,92.0,0.13609467455621302,Olathe,KS,Johnson County,Suburb,Middle,Regular School,False,True,676.0,676.0,49.5,13.66,170.0,0.2515,True
2022-2023,2022-23,EDFacts,201014001703,Green Springs Elem,,,,,,,,,,45.0,0.189873417721519,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,245.0,237.0,21.5,11.4,55.0,0.2245,True
2022-2023,2022-23,EDFacts,201014001704,Mahaffie Elem,,,,,,,,,,161.0,0.4117647058823529,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,423.0,391.0,28.1,15.05,182.0,0.4303,True
2022-2023,2022-23,EDFacts,201014001705,Pleasant Ridge Elem,,,,,,,,,,92.0,0.3129251700680272,Olathe,KS,Johnson County,City,Primary,Regular School,False,True,317.0,294.0,23.7,13.38,68.0,0.2145,True
2022-2023,2022-23,EDFacts,201014001718,Arbor Creek Elementary,,,,,,,,,,72.0,0.19302949061662197,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,501.0,373.0,27.9,17.96,50.0,0.0998,True
2022-2023,2022-23,EDFacts,201014001759,Manchester Park Elementary,,,,,,,,,,109.0,0.18664383561643835,Olathe,KS,Johnson County,Rural,Primary,Regular School,False,True,594.0,584.0,37.0,16.05,55.0,0.0926,True
2022-2023,2022-23,EDFacts,201014001760,Clearwater Creek Elementary,,,,,,,,,,147.0,0.2732342007434944,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,561.0,538.0,35.9,15.63,72.0,0.1283,True
2022-2023,2022-23,EDFacts,201014001761,Prairie Trail Middle School,,,,,,,,,,41.0,0.054376657824933686,Olathe,KS,Johnson County,Rural,Middle,Regular School,False,True,754.0,754.0,48.0,15.71,62.0,0.0822,True
2022-2023,2022-23,EDFacts,201014001781,Ravenwood Elementary,,,,,,,,,,119.0,0.2806603773584906,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,435.0,424.0,29.5,14.75,144.0,0.331,True
2022-2023,2022-23,EDFacts,201014001793,Olathe Northwest High School,,,,,,,,,,330.0,0.16905737704918034,Olathe,KS,Johnson County,Rural,High,Regular School,False,True,1952.0,1952.0,122.9,15.88,327.0,0.1675,True
2022-2023,2022-23,EDFacts,201014001882,Madison Place Elementary,,,,,,,,,,130.0,0.3542234332425068,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,394.0,367.0,29.2,13.49,79.0,0.2005,True
2022-2023,2022-23,EDFacts,201014001924,Woodland Elem,,,,,,,,,,108.0,0.35294117647058826,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,330.0,306.0,26.5,12.45,95.0,0.2879,True
2022-2023,2022-23,EDFacts,201014001929,Forest View Elem,,,,,,,,,,140.0,0.32407407407407407,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,451.0,432.0,29.85,15.11,67.0,0.1486,True
2022-2023,2022-23,EDFacts,201014001971,Mission Trail Middle School,,,,,,,,,,80.0,0.12012012012012012,Olathe,KS,Johnson County,Suburb,Middle,Regular School,False,True,666.0,666.0,48.0,13.88,89.0,0.1336,True
2022-2023,2022-23,EDFacts,201014002077,Millbrooke Elementary,,,,,,,,,,111.0,0.27007299270072993,Olathe,KS,Johnson County,Suburb,Primary,Regular School,False,True,436.0,411.0,30.8,14.16,80.0,0.1835,True
2022-2023,2022-23,EDFacts,201014002088,Olathe West High School,,,,,,,,,,418.0,0.25150421179302046,Olathe,KS,Johnson County,Suburb,High,Regular School,False,True,1662.0,1662.0,107.2,15.5,424.0,0.2551,False
2022-2023,2022-23,EDFacts,201014002102,Summit Trail Middle School,,,,,,,,,,99.0,0.16751269035532995,Olathe,KS,Johnson County,Suburb,Middle,Regular School,False,True,591.0,591.0,50.5,11.7,187.0,0.3164,False
2022-2023,2022-23,EDFacts,201014002110,Canyon Creek Elementary,,,,,,,,,,67.0,0.16461916461916462,Olathe,KS,Johnson County,Rural,Primary,Regular School,False,True,436.0,407.0,30.15,14.46,27.0,0.0619,False
2022-2023,2022-23,EDFacts,201026000771,Trojan Elem,,,,,,,,,,69.0,0.184,Osawatomie,KS,Miami County,Town,Primary,Regular School,False,True,375.0,375.0,32.0,11.72,273.0,0.728,True
2022-2023,2022-23,EDFacts,201026000772,Swenson Early Childhood Education Center,,,,,,,,,,18.0,0.23376623376623376,Osawatomie,KS,Miami County,Town,Primary,Regular School,False,True,176.0,77.0,13.0,13.54,138.0,0.7841,True
2022-2023,2022-23,EDFacts,201026000773,Osawatomie Middle School,,,,,,,,,,117.0,0.5176991150442478,Osawatomie,KS,Miami County,Town,Middle,Regular School,False,True,226.0,226.0,19.5,11.59,142.0,0.6283,True
2022-2023,2022-23,EDFacts,201026000774,Osawatomie High,,,,,,,,,,148.0,0.5266903914590747,Osawatomie,KS,Miami County,Town,High,Regular School,False,True,281.0,281.0,27.25,10.31,174.0,0.6192,True
2022-2023,2022-23,EDFacts,201050000776,Paola Middle,,,,,,,,,,85.0,0.19767441860465115,Paola,KS,Miami County,Town,Middle,Regular School,False,True,430.0,430.0,32.0,13.44,142.0,0.3302,True
2022-2023,2022-23,EDFacts,201050000779,Paola High,,,,,,,,,,85.0,0.15232974910394265,Paola,KS,Miami County,Town,High,Regular School,False,True,558.0,558.0,37.0,15.08,161.0,0.2885,True
2022-2023,2022-23,EDFacts,201050001627,Sunflower Elem,,,,,,,,,,57.0,0.141439205955335,Paola,KS,Miami County,Town,Primary,Regular School,False,True,403.0,403.0,29.0,13.9,154.0,0.3821,True
2022-2023,2022-23,EDFacts,201050001726,Cottonwood Elem,,,,,,,,,,61.0,0.1752873563218391,Paola,KS,Miami County,Town,Primary,Regular School,False,True,385.0,348.0,29.62,13.0,144.0,0.374,True
2022-2023,2022-23,EDFacts,201068000026,Piper High,,,,,,,,,,173.0,0.2220795892169448,Piper-Kansas City,KS,Wyandotte County,City,High,Regular School,False,True,779.0,779.0,50.7,15.36,188.0,0.2413,True
2022-2023,2022-23,EDFacts,201068001681,Piper Middle,,,,,,,,,,111.0,0.15677966101694915,Piper-Kansas City,KS,Wyandotte County,City,Middle,Regular School,False,True,708.0,708.0,45.5,15.56,185.0,0.2613,True
2022-2023,2022-23,EDFacts,201068001937,Piper Prairie Elementary,,,,,,,,,,84.0,0.15584415584415584,Piper-Kansas City,KS,Wyandotte County,Rural,Primary,Regular School,False,True,539.0,539.0,46.0,11.72,152.0,0.282,True
2022-2023,2022-23,EDFacts,201068002041,Piper Creek Elementary,,,,,,,,,,81.0,0.13322368421052633,Piper-Kansas City,KS,Wyandotte County,Rural,Primary,Regular School,False,True,608.0,608.0,36.25,16.77,176.0,0.2895,True
2022-2023,2022-23,EDFacts,201164000932,Sunflower Elem,,,,,,,,,,52.0,0.14092140921409213,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,370.0,369.0,31.8,11.64,130.0,0.3514,True
2022-2023,2022-23,EDFacts,201164001516,East Antioch Elem,,,,,,,,,,52.0,0.17391304347826086,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,300.0,299.0,21.8,13.76,162.0,0.54,True
2022-2023,2022-23,EDFacts,201164001518,Apache Elem,,,,,,,,,,164.0,0.33131313131313134,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,526.0,495.0,32.8,16.04,376.0,0.7148,True
2022-2023,2022-23,EDFacts,201164001521,Belinder Elem,,,,,,,,,,51.0,0.11434977578475336,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,448.0,446.0,29.2,15.34,37.0,0.0826,True
2022-2023,2022-23,EDFacts,201164001522,Bluejacket-Flint,,,,,,,,,,81.0,0.21148825065274152,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,413.0,383.0,30.3,13.63,199.0,0.4818,True
2022-2023,2022-23,EDFacts,201164001523,Briarwood Elem,,,,,,,,,,49.0,0.07515337423312883,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,660.0,652.0,40.8,16.18,125.0,0.1894,True
2022-2023,2022-23,EDFacts,201164001524,Brookridge Elem,,,,,,,,,,125.0,0.2413127413127413,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,549.0,518.0,32.2,17.05,258.0,0.4699,True
2022-2023,2022-23,EDFacts,201164001525,Brookwood Elem,,,,,,,,,,18.0,0.04205607476635514,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,460.0,428.0,30.2,15.23,39.0,0.0848,True
2022-2023,2022-23,EDFacts,201164001527,Comanche Elem,,,,,,,,,,89.0,0.2542857142857143,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,381.0,350.0,29.7,12.83,301.0,0.79,True
2022-2023,2022-23,EDFacts,201164001528,Corinth Elem,,,,,,,,,,51.0,0.09156193895870736,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,564.0,557.0,33.6,16.79,26.0,0.0461,True
2022-2023,2022-23,EDFacts,201164001529,Crestview Elem,,,,,,,,,,94.0,0.2596685082872928,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,392.0,362.0,27.8,14.1,239.0,0.6097,True
2022-2023,2022-23,EDFacts,201164001534,Highlands Elem,,,,,,,,,,21.0,0.06402439024390244,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,373.0,328.0,23.1,16.15,43.0,0.1153,True
2022-2023,2022-23,EDFacts,201164001535,John Diemer Elem,,,,,,,,,,54.0,0.13533834586466165,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,401.0,399.0,28.0,14.32,139.0,0.3466,True
2022-2023,2022-23,EDFacts,201164001537,Shawanoe Elem,,,,,,,,,,151.0,0.334070796460177,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,483.0,452.0,33.1,14.59,415.0,0.8592,True
2022-2023,2022-23,EDFacts,201164001539,Ray Marsh Elem,,,,,,,,,,75.0,0.15889830508474576,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,473.0,472.0,28.2,16.77,146.0,0.3087,True
2022-2023,2022-23,EDFacts,201164001542,Mill Creek Elem,,,,,,,,,,54.0,0.11416490486257928,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,475.0,473.0,29.4,16.16,104.0,0.2189,True
2022-2023,2022-23,EDFacts,201164001544,Nieman Elem,,,,,,,,,,102.0,0.24343675417661098,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,450.0,419.0,30.2,14.9,311.0,0.6911,True
2022-2023,2022-23,EDFacts,201164001546,Overland Park Elem,,,,,,,,,,86.0,0.2144638403990025,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,401.0,401.0,27.2,14.74,225.0,0.5611,True
2022-2023,2022-23,EDFacts,201164001547,Pawnee Elem,,,,,,,,,,108.0,0.2805194805194805,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,392.0,385.0,28.2,13.9,191.0,0.4872,True
2022-2023,2022-23,EDFacts,201164001549,Prairie Elem,,,,,,,,,,41.0,0.09192825112107623,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,449.0,446.0,27.7,16.21,30.0,0.0668,True
2022-2023,2022-23,EDFacts,201164001550,Rhein Benninghoven Elem,,,,,,,,,,47.0,0.11217183770883055,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,453.0,419.0,29.7,15.25,136.0,0.3002,True
2022-2023,2022-23,EDFacts,201164001552,Roesland Elem,,,,,,,,,,59.0,0.17559523809523808,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,358.0,336.0,23.8,15.04,183.0,0.5112,True
2022-2023,2022-23,EDFacts,201164001554,Rosehill Elem,,,,,,,,,,114.0,0.24516129032258063,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,492.0,465.0,34.7,14.18,285.0,0.5793,True
2022-2023,2022-23,EDFacts,201164001555,Rushton Elem,,,,,,,,,,54.0,0.1836734693877551,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,298.0,294.0,20.4,14.61,152.0,0.5101,True
2022-2023,2022-23,EDFacts,201164001556,Santa Fe Trail Elem,,,,,,,,,,39.0,0.1387900355871886,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,313.0,281.0,24.7,12.67,103.0,0.3291,True
2022-2023,2022-23,EDFacts,201164001560,Tomahawk Elem,,,,,,,,,,47.0,0.16433566433566432,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,290.0,286.0,24.5,11.84,88.0,0.3034,True
2022-2023,2022-23,EDFacts,201164001561,Trailwood Elem,,,,,,,,,,30.0,0.072992700729927,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,444.0,411.0,27.2,16.32,55.0,0.1239,True
2022-2023,2022-23,EDFacts,201164001563,Westwood View Elem,,,,,,,,,,17.0,0.05592105263157895,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,308.0,304.0,21.5,14.33,17.0,0.0552,True
2022-2023,2022-23,EDFacts,201164001565,Westridge Middle,,,,,,,,,,247.0,0.30456226880394577,Shawnee Mission Pub Sch,KS,Johnson County,City,Middle,Regular School,False,True,811.0,811.0,58.6,13.84,471.0,0.5808,True
2022-2023,2022-23,EDFacts,201164001566,Hocker Grove Middle,,,,,,,,,,190.0,0.2543507362784471,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Middle,Regular School,False,True,747.0,747.0,49.69,15.03,439.0,0.5877,True
2022-2023,2022-23,EDFacts,201164001568,Indian Hills Middle,,,,,,,,,,138.0,0.1623529411764706,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Middle,Regular School,False,True,850.0,850.0,52.6,16.16,125.0,0.1471,True
2022-2023,2022-23,EDFacts,201164001571,Indian Woods Middle,,,,,,,,,,125.0,0.16534391534391535,Shawnee Mission Pub Sch,KS,Johnson County,City,Middle,Regular School,False,True,756.0,756.0,51.3,14.74,286.0,0.3783,True
2022-2023,2022-23,EDFacts,201164001573,Trailridge Middle,,,,,,,,,,177.0,0.2524964336661912,Shawnee Mission Pub Sch,KS,Johnson County,City,Middle,Regular School,False,True,701.0,701.0,47.0,14.91,304.0,0.4337,True
2022-2023,2022-23,EDFacts,201164001574,Shawnee Mission East High,,,,,,,,,,556.0,0.3276370064820271,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,High,Regular School,False,True,1697.0,1697.0,100.3,16.92,207.0,0.122,True
2022-2023,2022-23,EDFacts,201164001575,Shawnee Mission North High,,,,,,,,,,741.0,0.4725765306122449,Shawnee Mission Pub Sch,KS,Johnson County,City,High,Regular School,False,True,1568.0,1568.0,112.2,13.98,887.0,0.5657,True
2022-2023,2022-23,EDFacts,201164001576,Shawnee Mission Northwest High,,,,,,,,,,471.0,0.2896678966789668,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,High,Regular School,False,True,1626.0,1626.0,102.6,15.85,636.0,0.3911,True
2022-2023,2022-23,EDFacts,201164001577,Shawnee Mission South High,,,,,,,,,,556.0,0.3505674653215637,Shawnee Mission Pub Sch,KS,Johnson County,City,High,Regular School,False,True,1586.0,1586.0,101.1,15.69,538.0,0.3392,True
2022-2023,2022-23,EDFacts,201164001578,Shawnee Mission West High,,,,,,,,,,652.0,0.3975609756097561,Shawnee Mission Pub Sch,KS,Johnson County,City,High,Regular School,False,True,1640.0,1640.0,104.0,15.77,892.0,0.5439,True
2022-2023,2022-23,EDFacts,201164001656,Christa McAuliffe Elem,,,,,,,,,,59.0,0.14081145584725538,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,423.0,419.0,31.8,13.3,72.0,0.1702,True
2022-2023,2022-23,EDFacts,201164001682,Broken Arrow Elem,,,,,,,,,,71.0,0.21846153846153846,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,355.0,325.0,29.1,12.2,186.0,0.5239,True
2022-2023,2022-23,EDFacts,201164001683,Rising Star Elem,,,,,,,,,,85.0,0.19495412844036697,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,469.0,436.0,32.3,14.52,231.0,0.4925,True
2022-2023,2022-23,EDFacts,201164001893,Oak Park-Carpenter Elementary,,,,,,,,,,42.0,0.08433734939759036,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,503.0,498.0,33.0,15.24,116.0,0.2306,True
2022-2023,2022-23,EDFacts,201164001897,Merriam Park Elementary,,,,,,,,,,75.0,0.18796992481203006,Shawnee Mission Pub Sch,KS,Johnson County,Suburb,Primary,Regular School,False,True,431.0,399.0,31.9,13.51,248.0,0.5754,True
2022-2023,2022-23,EDFacts,201164002106,Lenexa Hills Elementary,,,,,,,,,,52.0,0.18505338078291814,Shawnee Mission Pub Sch,KS,Johnson County,City,Primary,Regular School,False,True,312.0,281.0,24.1,12.95,113.0,0.3622,False
2022-2023,2022-23,EDFacts,201185000118,Spring Hill High School,,,,,,,,,,205.0,0.20854526958290945,Spring Hill,KS,Johnson County,Rural,High,Regular School,False,True,983.0,983.0,64.5,15.24,173.0,0.176,True
2022-2023,2022-23,EDFacts,201185000119,Spring Hill Middle School,,,,,,,,,,118.0,0.2505307855626327,Spring Hill,KS,Miami County,Town,Middle,Regular School,False,True,471.0,471.0,31.0,15.19,113.0,0.2399,True
2022-2023,2022-23,EDFacts,201185001852,Prairie Creek Elementary,,,,,,,,,,33.0,0.07551487414187644,Spring Hill,KS,Johnson County,Rural,Primary,Regular School,False,True,439.0,437.0,28.5,15.4,20.0,0.0456,True
2022-2023,2022-23,EDFacts,201185001885,Spring Hill Elementary School,,,,,,,,,,132.0,0.2661290322580645,Spring Hill,KS,Johnson County,Town,Primary,Regular School,False,True,611.0,496.0,44.5,13.73,190.0,0.311,True
2022-2023,2022-23,EDFacts,201185002072,Wolf Creek Elementary School,,,,,,,,,,47.0,0.15562913907284767,Spring Hill,KS,Johnson County,Rural,Primary,Regular School,False,True,303.0,302.0,26.5,11.43,32.0,0.1056,True
2022-2023,2022-23,EDFacts,201185002108,Timber Sage Elementary School,,,,,,,,,,46.0,0.1348973607038123,Spring Hill,KS,Johnson County,Rural,Primary,Regular School,False,True,348.0,341.0,27.5,12.65,29.0,0.0833,False
2022-2023,2022-23,EDFacts,201185002111,Woodland Spring Middle School,,,,,,,,,,48.0,0.1293800539083558,Spring Hill,KS,Johnson County,Suburb,Middle,Regular School,False,True,371.0,371.0,25.5,14.55,30.0,0.0809,False
2022-2023,2022-23,EDFacts,201185002121,Dayton Creek Elementary School,,,,,,,,,,22.0,0.09166666666666666,Spring Hill,KS,Johnson County,Rural,Primary,Regular School,False,True,240.0,240.0,21.0,11.43,37.0,0.1542,False
2022-2023,2022-23,EDFacts,201200000012,Harmony Middle,,,,,,,,,,57.0,0.10940499040307101,Blue Valley,KS,Johnson County,City,Middle,Regular School,False,True,521.0,521.0,37.1,14.04,56.0,0.1075,True
2022-2023,2022-23,EDFacts,201200000033,Harmony Elementary,,,,,,,,,,51.0,0.09922178988326848,Blue Valley,KS,Johnson County,City,Primary,Regular School,False,True,514.0,514.0,37.3,13.78,46.0,0.0895,True
2022-2023,2022-23,EDFacts,201200000111,Stanley Elementary,,,,,,,,,,46.0,0.15333333333333332,Blue Valley,KS,Johnson County,City,Primary,Regular School,False,True,628.0,300.0,27.9,22.51,105.0,0.1672,True
2022-2023,2022-23,EDFacts,201200000112,Blue Valley High,,,,,,,,,,257.0,0.1820113314447592,Blue Valley,KS,Johnson County,City,High,Regular School,False,True,1412.0,1412.0,89.6,15.76,150.0,0.1062,True
2022-2023,2022-23,EDFacts,201200000114,Stilwell Elementary,,,,,,,,,,33.0,0.12890625,Blue Valley,KS,Johnson County,Rural,Primary,Regular School,False,True,256.0,256.0,22.3,11.48,43.0,0.168,True
2022-2023,2022-23,EDFacts,201200000115,Blue Valley Middle,,,,,,,,,,65.0,0.11565836298932385,Blue Valley,KS,Johnson County,City,Middle,Regular School,False,True,562.0,562.0,43.1,13.04,87.0,0.1548,True
2022-2023,2022-23,EDFacts,201200000534,Prairie Star Elementary,,,,,,,,,,43.0,0.11139896373056994,Blue Valley,KS,Johnson County,Suburb,Primary,Regular School,False,True,386.0,386.0,29.7,13.0,30.0,0.0777,True
2022-2023,2022-23,EDFacts,201200000541,Blue Valley Northwest High,,,,,,,,,,282.0,0.20982142857142858,Blue Valley,KS,Johnson County,City,High,Regular School,False,True,1344.0,1344.0,96.3,13.96,171.0,0.1272,True
2022-2023,2022-23,EDFacts,201200000892,Heartland Elementary,,,,,,,,,,48.0,0.13333333333333333,Blue Valley,KS,Johnson County,City,Primary,Regular School,False,True,360.0,360.0,29.2,12.33,51.0,0.1417,True
2022-2023,2022-23,EDFacts,201200000994,Prairie Star Middle,,,,,,,,,,43.0,0.09706546275395034,Blue Valley,KS,Johnson County,Suburb,Middle,Regular School,False,True,443.0,443.0,37.87,11.7,28.0,0.0632,True
2022-2023,2022-23,EDFacts,201200001269,Blue River Elementary,,,,,,,,,,64.0,0.1322314049586777,Blue Valley,KS,Johnson County,City,Primary,Regular School,False,True,484.0,484.0,37.2,13.01,56.0,0.1157,True
2022-2023,2022-23,EDFacts,201200001291,Pleasant Ridge Middle,,,,,,,,,,49.0,0.0805921052631579,Blue Valley,KS,Johnson County,Rural,Middle,Regular School,False,True,608.0,608.0,45.23,13.44,44.0,0.0724,True
2022-2023,2022-23,EDFacts,201200001400,Sunset Ridge Elementary,,,,,,,,,,57.0,0.1565934065934066,Blue Valley,KS,Johnson County,City,Primary,Regular School,False,True,412.0,364.0,30.7,13.42,37.0,0.0898,True
